exp,arm,depth,load_pct,size,trial,t0,submit,priority,alloc,start,finish,scout_start,scout_finish,bg_total,bg_done,work_s,load_cores,load_secs,timedout
e3,coscheduled,100,0,1,7,1788861063.511630035,1788861063.714300,1788861071.058883,1788861071.092989,1788861071.134265,1788861076.263094,1788861063.929002,1788861076.352395,1,1788861063.619075555,5,0,900,0
e3,coscheduled,100,0,1,8,1788861076.684563921,1788861076.885866,1788861084.230010,1788861084.263857,1788861084.304901,1788861089.434587,1788861077.100014,1788861089.523824,1,1788861076.792935031,5,0,900,0
e3,baseline,100,0,1,8,1788861089.850703941,1788861090.042573,,1788861090.138391,1788861090.179839,1788861102.252626,,,1,1788861089.960287323,5,0,900,0
e3,baseline,100,0,1,9,1788861102.572328692,1788861102.765054,,1788861102.860888,1788861102.902066,1788861114.974112,,,1,1788861102.679042117,5,0,900,0
e3,coscheduled,100,0,1,9,1788861115.324950973,1788861115.526114,1788861122.870860,1788861122.904778,1788861122.945940,1788861128.075417,1788861115.740784,1788861128.164768,1,1788861115.432474780,5,0,900,0
e3,coscheduled,100,0,1,10,1788861128.496453406,1788861128.696181,1788861136.038835,1788861136.072844,1788861136.113945,1788861141.243778,1788861128.910230,1788861141.333131,1,1788861128.604274738,5,0,900,0
e3,baseline,100,0,1,10,1788861141.665389577,1788861141.857838,,1788861141.953726,1788861141.994931,1788861154.068257,,,1,1788861141.772848778,5,0,900,0
e3,baseline,100,0,8,1,1788861154.393498520,1788861154.584698,,1788861154.681799,1788861154.724030,1788861166.805371,,,1,1788861154.502495279,5,0,900,0
e3,coscheduled,100,0,8,1,1788861167.121918078,1788861167.323421,1788861174.672103,1788861174.706333,1788861174.747746,1788861179.885943,1788861167.542736,1788861179.973941,1,1788861167.229891123,5,0,900,0
e3,coscheduled,100,0,8,2,1788861180.307552266,1788861180.509171,1788861187.852667,1788861187.886939,1788861187.928143,1788861193.067871,1788861180.723754,1788861193.155856,1,1788861180.415547773,5,0,900,0
e3,baseline,100,0,8,2,1788861193.484979660,1788861193.676227,,1788861193.772282,1788861193.813592,1788861205.893830,,,1,1788861193.593945973,5,0,900,0
e3,coscheduled,100,0,8,3,1788861206.221579566,1788861206.422141,1788861213.767822,1788861213.802138,1788861213.843473,1788861218.994705,1788861206.637973,1788861219.083086,1,1788861206.330065943,5,0,900,0
e3,baseline,100,0,8,3,1788861219.411111263,1788861219.604337,,1788861219.700673,1788861219.742063,1788861231.822877,,,1,1788861219.518931201,5,0,900,0
e3,baseline,100,0,8,4,1788861232.147577394,1788861232.339601,,1788861232.436393,1788861232.477930,1788861244.557925,,,1,1788861232.256319014,5,0,900,0
e3,coscheduled,100,0,8,4,1788861244.876560894,1788861245.074991,1788861252.421387,1788861252.455644,1788861252.497004,1788861257.636530,1788861245.291723,1788861257.724780,1,1788861244.986720371,5,0,900,0
e3,baseline,100,0,8,5,1788861258.058065671,1788861258.250049,,1788861258.346348,1788861258.388088,1788861270.467992,,,1,1788861258.166597929,5,0,900,0
e3,coscheduled,100,0,8,5,1788861270.786817858,1788861270.986631,1788861278.332842,1788861278.367178,1788861278.408595,1788861283.547704,1788861271.203454,1788861283.635686,1,1788861270.894340026,5,0,900,0
e3,coscheduled,100,0,8,6,1788861283.970109200,1788861284.170911,1788861291.515775,1788861291.550122,1788861291.591419,1788861296.733497,1788861284.386115,1788861296.821704,1,1788861284.078386706,5,0,900,0
e3,baseline,100,0,8,6,1788861297.155077559,1788861297.350900,,1788861297.448329,1788861297.489858,1788861309.570075,,,1,1788861297.262110272,5,0,900,0
e3,coscheduled,100,0,8,7,1788861309.896144098,1788861310.098365,1788861317.445327,1788861317.479731,1788861317.521210,1788861322.662052,1788861310.314912,1788861322.750141,1,1788861310.005474200,5,0,900,0
e3,baseline,100,0,8,7,1788861323.083183954,1788861323.276627,,1788861323.374427,1788861323.416215,1788861335.497139,,,1,1788861323.190993562,5,0,900,0
e3,coscheduled,100,0,8,8,1788861335.824249592,1788861336.027088,1788861343.373315,1788861343.407640,1788861343.449089,1788861348.587778,1788861336.243864,1788861348.675752,1,1788861335.933385297,5,0,900,0
e3,baseline,100,0,8,8,1788861349.009725003,1788861349.202718,,1788861349.300572,1788861349.342347,1788861361.424954,,,1,1788861349.117355542,5,0,900,0
e3,coscheduled,100,0,8,9,1788861361.757043924,1788861361.957287,1788861369.303024,1788861369.337472,1788861369.378969,1788861374.518054,1788861362.173970,1788861374.605880,1,1788861361.865753274,5,0,900,0
e3,baseline,100,0,8,9,1788861374.936340328,1788861375.128331,,1788861375.226088,1788861375.267817,1788861387.348392,,,1,1788861375.046935527,5,0,900,0
e3,baseline,100,0,8,10,1788861387.675587671,1788861387.867222,,1788861387.964325,1788861388.006154,1788861400.087245,,,1,1788861387.784539445,5,0,900,0
e3,coscheduled,100,0,8,10,1788861400.405701099,1788861400.607140,1788861407.952870,1788861407.987496,1788861408.029088,1788861413.167968,1788861400.823769,1788861413.256108,1,1788861400.514547322,5,0,900,0
e3,coscheduled,100,0,32,1,1788861413.595764656,1788861413.797681,1788861421.143272,1788861421.178867,1788861421.220448,1788861426.406845,1788861414.013045,1788861426.496201,1,1788861413.704518702,5,0,900,0
e3,baseline,100,0,32,1,1788861426.827752443,1788861427.020915,,1788861427.118570,1788861427.160042,1788861439.279539,,,1,1788861426.936293342,5,0,900,0
e3,baseline,100,0,32,2,1788861439.612419769,1788861439.805485,,1788861439.903397,1788861439.945241,1788861452.064859,,,1,1788861439.720580319,5,0,900,0
e3,coscheduled,100,0,32,2,1788861452.383528973,1788861452.584604,1788861459.932662,1788861459.967777,1788861460.009437,1788861465.198692,1788861452.802332,1788861465.288395,1,1788861452.493522567,5,0,900,0
e3,baseline,100,0,32,3,1788861465.622406987,1788861465.815647,,1788861465.913244,1788861465.955197,1788861478.073631,,,1,1788861465.731935909,5,0,900,0
e3,coscheduled,100,0,32,3,1788861478.393158494,1788861478.595321,1788861485.943924,1788861485.979060,1788861486.020676,1788861491.206752,1788861478.813460,1788861491.296050,1,1788861478.502882946,5,0,900,0
e3,baseline,100,0,32,4,1788861491.630166336,1788861491.823273,,1788861491.920829,1788861491.962534,1788861504.082181,,,1,1788861491.738766495,5,0,900,0
e3,coscheduled,100,0,32,4,1788861504.400961094,1788861504.601683,1788861511.950717,1788861511.985934,1788861512.027627,1788861517.215219,1788861504.819669,1788861517.304703,1,1788861504.509793280,5,0,900,0
e3,baseline,100,0,32,5,1788861517.637407825,1788861517.829306,,1788861517.926799,1788861517.968564,1788861530.088033,,,1,1788861517.746633369,5,0,900,0
e3,coscheduled,100,0,32,5,1788861530.407118308,1788861530.608721,1788861537.956635,1788861537.991923,1788861538.033531,1788861543.220263,1788861530.826713,1788861543.309685,1,1788861530.515978445,5,0,900,0
e3,baseline,100,0,32,6,1788861543.641016115,1788861543.835089,,1788861543.932942,1788861543.974744,1788861556.093486,,,1,1788861543.750529787,5,0,900,0
e3,coscheduled,100,0,32,6,1788861556.411411264,1788861556.615525,1788861563.964677,1788861563.999920,1788861564.041568,1788861569.228054,1788861556.833858,1788861569.317741,1,1788861556.518919191,5,0,900,0
e3,coscheduled,100,0,32,7,1788861569.651452558,1788861569.852484,1788861577.199613,1788861577.235085,1788861577.276772,1788861582.463619,1788861570.069569,1788861582.553207,1,1788861569.760491763,5,0,900,0
e3,baseline,100,0,32,7,1788861582.883243122,1788861583.076414,,1788861583.174878,1788861583.216651,1788861595.335790,,,1,1788861582.991099105,5,0,900,0
e3,coscheduled,100,0,32,8,1788861595.666153815,1788861595.867242,1788861603.215564,1788861603.250863,1788861603.292586,1788861608.480828,1788861596.085133,1788861608.570733,1,1788861595.775508478,5,0,900,0
e3,baseline,100,0,32,8,1788861608.901527033,1788861609.093196,,1788861609.191523,1788861609.233355,1788861621.352925,,,1,1788861609.011029900,5,0,900,0
e3,baseline,100,0,32,9,1788861621.681696559,1788861621.875737,,1788861621.974076,1788861622.016191,1788861634.134650,,,1,1788861621.791067599,5,0,900,0
e3,coscheduled,100,0,32,9,1788861634.457288337,1788861634.661695,1788861642.010454,1788861642.045943,1788861642.087749,1788861647.275484,1788861634.879511,1788861647.365335,1,1788861634.566040590,5,0,900,0
e3,baseline,100,0,32,10,1788861647.696497003,1788861647.889892,,1788861647.987325,1788861648.029136,1788861660.146729,,,1,1788861647.805624843,5,0,900,0
e3,coscheduled,100,0,32,10,1788861660.468566839,1788861660.671523,1788861668.020290,1788861668.055697,1788861668.097523,1788861673.283978,1788861660.890222,1788861673.373500,1,1788861660.577498769,5,0,900,0
e3,coscheduled,100,0,64,1,1788861673.713523411,1788861673.915469,1788861681.271936,1788861681.314614,1788861681.356370,1788861686.612880,1788861674.133599,1788861686.706300,1,1788861673.822242774,5,0,900,0
e3,baseline,100,0,64,1,1788861687.038726625,1788861687.233332,,1788861687.332901,1788861687.375083,1788861699.551030,,,1,1788861687.146190554,5,0,900,0
e3,baseline,100,0,64,2,1788861699.881398847,1788861700.073573,,1788861700.172664,1788861700.223665,1788861712.398346,,,1,1788861699.990015439,5,0,900,0
e3,coscheduled,100,0,64,2,1788861712.716721097,1788861712.922019,1788861720.283908,1788861720.320016,1788861720.362010,1788861725.623400,1788861713.151634,1788861725.713226,1,1788861712.824986801,5,0,900,0
e3,baseline,100,0,64,3,1788861726.051657106,1788861726.244746,,1788861726.343554,1788861726.385538,1788861738.559968,,,1,1788861726.159410053,5,0,900,0
e3,coscheduled,100,0,64,3,1788861738.882923768,1788861739.085663,1788861746.437508,1788861746.473573,1788861746.515542,1788861751.777293,1788861739.306001,1788861751.866856,1,1788861738.991027892,5,0,900,0
e3,baseline,100,0,64,4,1788861752.199162144,1788861752.394256,,1788861752.493130,1788861752.535137,1788861764.710855,,,1,1788861752.308683252,5,0,900,0
e3,coscheduled,100,0,64,4,1788861765.029912838,1788861765.231425,1788861772.583383,1788861772.619641,1788861772.661618,1788861777.921913,1788861765.451989,1788861778.011787,1,1788861765.137576633,5,0,900,0
e3,baseline,100,0,64,5,1788861778.348093278,1788861778.540692,,1788861778.639485,1788861778.681459,1788861790.853329,,,1,1788861778.456460836,5,0,900,0
e3,coscheduled,100,0,64,5,1788861791.174142416,1788861791.376230,1788861798.730524,1788861798.766753,1788861798.808855,1788861804.067631,1788861791.598084,1788861804.157700,1,1788861791.282079959,5,0,900,0
e3,coscheduled,100,0,64,6,1788861804.495921225,1788861804.698242,1788861812.056523,1788861812.098945,1788861812.140977,1788861817.398895,1788861804.917283,1788861817.492647,1,1788861804.604146728,5,0,900,0
e3,baseline,100,0,64,6,1788861817.822985525,1788861818.015970,,1788861818.115070,1788861818.157387,1788861830.339909,,,1,1788861817.931958869,5,0,900,0
e3,baseline,100,0,64,7,1788861830.663235889,1788861830.857273,,1788861830.956386,1788861831.009706,1788861843.183844,,,1,1788861830.771605235,5,0,900,0
e3,coscheduled,100,0,64,7,1788861843.508138801,1788861843.710342,1788861851.062064,1788861851.098460,1788861851.140731,1788861856.398907,1788861843.930460,1788861856.489196,1,1788861843.615787635,5,0,900,0
e3,baseline,100,0,64,8,1788861856.824152561,1788861857.016180,,1788861857.115930,1788861857.158172,1788861869.332885,,,1,1788861856.931904963,5,0,900,0
e3,coscheduled,100,0,64,8,1788861869.659642988,1788861869.860573,1788861877.212597,1788861877.248943,1788861877.291215,1788861882.552215,1788861870.080489,1788861882.641858,1,1788861869.766905681,5,0,900,0
e3,baseline,100,0,64,9,1788861882.977564439,1788861883.171651,,1788861883.271480,1788861883.313597,1788861895.486804,,,1,1788861883.085720109,5,0,900,0
e3,coscheduled,100,0,64,9,1788861895.812459540,1788861896.014495,1788861903.366319,1788861903.402458,1788861903.444799,1788861908.703792,1788861896.234225,1788861908.793297,1,1788861895.919543943,5,0,900,0
e3,baseline,100,0,64,10,1788861909.129908858,1788861909.323433,,1788861909.423552,1788861909.465783,1788861921.640857,,,1,1788861909.237940128,5,0,900,0
e3,coscheduled,100,0,64,10,1788861921.964298411,1788861922.166566,1788861929.518468,1788861929.554732,1788861929.596902,1788861934.861993,1788861922.386629,1788861934.951633,1,1788861922.072500490,5,0,900,0
e3,baseline,100,0,96,1,1788861935.307038137,1788861935.500029,,1788861935.600505,1788861935.642942,1788861947.818748,,,1,1788861935.415852644,5,0,900,0
e3,coscheduled,100,0,96,1,1788861948.143765046,1788861948.346427,1788861955.705360,1788861955.749042,1788861955.791502,1788861961.048872,1788861948.567806,1788861961.142541,1,1788861948.250789854,5,0,900,0
e3,coscheduled,100,0,96,2,1788861961.476595024,1788861961.681793,1788861969.039760,1788861969.083482,1788861969.125637,1788861974.385755,1788861961.902878,1788861974.479167,1,1788861961.584806338,5,0,900,0
e3,baseline,100,0,96,2,1788861974.812593697,1788861975.005463,,1788861975.105881,1788861975.148222,1788861987.322716,,,1,1788861974.920851304,5,0,900,0
e3,coscheduled,100,0,96,3,1788861987.656891278,1788861987.863142,1788861995.222145,1788861995.266004,1788861995.308331,1788862000.566816,1788861988.084950,1788862000.660567,1,1788861987.765315110,5,0,900,0
e3,baseline,100,0,96,3,1788862000.992922701,1788862001.187461,,1788862001.289050,1788862001.331578,1788862013.505766,,,1,1788862001.099710667,5,0,900,0
e3,baseline,100,0,96,4,1788862013.837920420,1788862014.032486,,1788862014.133555,1788862014.176423,1788862026.354328,,,1,1788862013.944649630,5,0,900,0
e3,coscheduled,100,0,96,4,1788862026.674372126,1788862026.877746,1788862034.247599,1788862034.291390,1788862034.333685,1788862039.590116,1788862027.110759,1788862039.683588,1,1788862026.782321402,5,0,900,0
e3,baseline,100,0,96,5,1788862040.017984876,1788862040.213129,,1788862040.313642,1788862040.356045,1788862052.530355,,,1,1788862040.125442807,5,0,900,0
e3,coscheduled,100,0,96,5,1788862052.851463104,1788862053.053241,1788862060.416603,1788862060.460571,1788862060.503989,1788862065.762925,1788862053.278974,1788862065.856558,1,1788862052.959510442,5,0,900,0
e3,baseline,100,0,96,6,1788862066.190167273,1788862066.385104,,1788862066.485710,1788862066.528028,1788862078.703033,,,1,1788862066.297682488,5,0,900,0
e3,coscheduled,100,0,96,6,1788862079.022498889,1788862079.225991,1788862086.586529,1788862086.630479,1788862086.672825,1788862091.930860,1788862079.448795,1788862092.024664,1,1788862079.131036164,5,0,900,0
e3,baseline,100,0,96,7,1788862092.358411502,1788862092.552583,,1788862092.654182,1788862092.697617,1788862104.871349,,,1,1788862092.467927673,5,0,900,0
e3,coscheduled,100,0,96,7,1788862105.191206188,1788862105.393859,1788862112.756065,1788862112.800350,1788862112.842943,1788862118.101609,1788862105.618356,1788862118.195878,1,1788862105.299646225,5,0,900,0
e3,coscheduled,100,0,96,8,1788862118.535317803,1788862118.736919,1788862126.095806,1788862126.139630,1788862126.181882,1788862131.441404,1788862118.958157,1788862131.536255,1,1788862118.644070237,5,0,900,0
e3,baseline,100,0,96,8,1788862131.870235139,1788862132.062892,,1788862132.163760,1788862132.206315,1788862144.382443,,,1,1788862131.977419031,5,0,900,0
e3,baseline,100,0,96,9,1788862144.706739605,1788862144.899652,,1788862145.011052,1788862145.053803,1788862157.230902,,,1,1788862144.814880965,5,0,900,0
e3,coscheduled,100,0,96,9,1788862157.559846902,1788862157.762116,1788862165.121824,1788862165.165719,1788862165.208038,1788862170.466648,1788862157.983962,1788862170.561732,1,1788862157.667586241,5,0,900,0
e3,baseline,100,0,96,10,1788862170.897507834,1788862171.092821,,1788862171.194175,1788862171.236884,1788862183.413171,,,1,1788862171.006672721,5,0,900,0
e3,coscheduled,100,0,96,10,1788862183.742785938,1788862183.944168,1788862191.304734,1788862191.348717,1788862191.391232,1788862196.647684,1788862184.166941,1788862196.742716,1,1788862183.849812256,5,0,900,0
